player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0031428,Allen Robinson,25,2,29,75,211,2018,2019,0.59,94,8.02,0.04,12.14,2.30,0.38,1,9.00,0.00,0.00,0.95,0.2151029748283753,0.3008966244725738,0.1570909090909091,0.563371761820622,0.16,0.23376623376623376,0.22346368715083798,0.1967544131310003,0.2188070610096005,1.7254004576659039,0.1300629528447559,10.95,15.93,0.45,1
00-0031428,Allen Robinson,26,2,29,75,211,2019,2020,0.64,154,7.45,0.05,11.05,1.77,0.41,1,2.00,0.00,0.00,-0.58,0.2655172413793103,0.375055090348171,0.17685305591677503,0.6983199343475024,0.35,0.3539325842696629,0.35353535353535354,0.33550937587461516,0.3268150013993843,1.9775862068965517,0.20572710690707172,15.93,15.46,-0.03,0
00-0031428,Allen Robinson,27,2,29,75,211,2020,2021,0.68,151,8.28,0.04,9.60,2.11,0.45,1,-1.00,0.00,0.00,-0.90,0.24592833876221498,0.29774127310061604,0.18578916715200933,0.6070855266238153,0.23076923076923078,0.3119266055045872,0.30327868852459017,0.2746202841744243,0.3009309162175404,2.035830618892508,0.18537582851501905,15.46,7.25,-0.53,0
00-0031428,Allen Robinson,28,2,29,75,211,2021,,0.58,66,6.21,0.02,11.30,1.53,0.33,0,0,0,0,0,0.1864406779661017,0.24891558224891558,0.10444674250258532,0.47879348274828504,0.1111111111111111,0.1981981981981982,0.19166666666666668,0.14570507182644385,0.16646144825564352,1.1581920903954803,0.10562610786003934,7.25,,,0
00-0031431,Marqise Lee,23,2,7,72,196,2014,2015,0.54,68,6.21,0.01,7.44,2.62,0.29,3,3.00,0.00,0.33,-0.11,0.1619047619047619,0.16743878226340173,0.12926652142338416,0.37680816866786426,0.1,0.18181818181818182,0.175,0.1342988413903316,0.15487814622453056,1.0047619047619047,0.1045004369356248,7.18,4.88,-0.32,0
00-0031431,Marqise Lee,24,2,7,72,196,2015,2016,0.47,32,5.97,0.03,11.09,2.84,0.34,5,7.60,0.00,0.40,0.35,0.09667673716012085,0.12066621346023114,0.07811158798283262,0.24154807650836618,0.047619047619047616,0.09401709401709402,0.08695652173913043,0.06188767372977899,0.07044884939621782,0.5770392749244713,0.05201298547427786,4.88,11.28,1.31,0
00-0031431,Marqise Lee,25,2,7,72,196,2016,2017,0.60,105,8.10,0.03,11.52,3.22,0.42,6,5.83,0.00,0.33,0.14,0.16773162939297126,0.2347235693501455,0.1829004329004329,0.4393762995695733,0.125,0.21256038647342995,0.20346320346320346,0.1709076433121019,0.19845222929936307,1.3594249201277955,0.13567990373044525,11.28,9.24,-0.18,0
00-0031431,Marqise Lee,26,2,7,72,196,2017,,0.58,96,7.31,0.03,11.32,3.01,0.42,1,17.00,0.00,1.00,0.99,0.2318840579710145,0.34496985084100285,0.1975393028024607,0.623801967629324,0.1875,0.2684563758389262,0.2606060606060606,0.2169078947368421,0.23455263157894737,1.6956521739130435,0.13875598086124402,9.24,,,0
00-0031431,Marqise Lee,28,2,7,72,196,2019,,0.75,4,4.50,0.00,4.50,1.25,0.50,1,1.00,0.00,0.00,-0.49,0.02857142857142857,0.014446227929373997,0.010080645161290322,0.05441412520064205,0,0.038461538461538464,0.03389830508474576,0.008746355685131196,0.013994169096209914,0.12857142857142856,0.013941842599442325,1.63,,,0
00-0031511,DeAndrew White,24,8,32,72,195,2015,,1.00,2,9.00,0.00,7.00,2.00,1.00,0,0,0,0,0,0.043478260869565216,0.04229607250755287,0.03636363636363636,0.09905424931039011,0,0.1111111111111111,0.1,0.026865671641791045,0.042985074626865676,0.391304347826087,0.033628318584070796,3.80,,,0
00-0031511,DeAndrew White,26,8,32,72,195,2017,,0.14,7,3.43,0.00,15.14,0.14,0.14,0,0,0,0,0,0.10144927536231885,0.13554987212276215,0.01282051282051282,0.260613810741688,0,0.05555555555555555,0.047619047619047616,0.03278688524590164,0.05245901639344263,0.34782608695652173,0.02678430754687254,1.70,,,0
00-0031511,DeAndrew White,28,8,32,72,195,2019,,0.44,9,5.67,0.00,14.78,3.11,0.33,0,0,0,0,0,0.06870229007633588,0.11971197119711971,0.06698564593301436,0.1988230120721996,0,0.08823529411764706,0.08823529411764706,0,0,0.3893129770992366,0.04744030862266708,3.03,,,0
00-0031514,Quan Bray,23,8,32,70,185,2016,2017,0.75,4,9.00,0.00,6.50,3.25,0.25,1,7.00,0.00,0.00,0.38,0.05063291139240506,0.038980509745127435,0.07878787878787878,0.10713377488470954,0,0.04,0.03571428571428571,0.03468208092485549,0.055491329479768786,0.45569620253164556,0.042501164415463435,3.65,2.30,-0.37,0
00-0031514,Quan Bray,24,8,32,70,185,2017,,0.75,4,9.75,0.00,9.75,2.50,0.50,0,0,0,0,0,0.04878048780487805,0.05635838150289017,0.03184713375796178,0.11825743690962923,0,0.08695652173913043,0.08333333333333333,0.030564263322884012,0.04890282131661442,0.47560975609756095,0.036008767352050934,2.30,,,0
00-0031544,Amari Cooper,21,1,4,73,225,2015,2016,0.55,130,8.32,0.05,10.39,2.88,0.35,3,-1.00,0.00,0.00,-0.60,0.21487603305785125,0.28484081804764916,0.20227149810708492,0.5501867040248962,0.17647058823529413,0.23316062176165803,0.22466960352422907,0.21925975524624963,0.24493325545282293,1.7884297520661157,0.14813429734895703,13.37,13.66,0.02,0
00-0031544,Amari Cooper,22,1,4,73,225,2016,2017,0.63,132,8.73,0.04,9.75,3.30,0.36,1,0.00,0.00,0.00,-0.51,0.2214765100671141,0.2801480191554201,0.2312997347480106,0.5563331804250072,0.1724137931034483,0.23737373737373738,0.2290748898678414,0.22555908412726197,0.2574462587415502,1.9345637583892616,0.15139665532658142,13.66,11.31,-0.17,0
00-0031544,Amari Cooper,23,1,4,73,225,2017,2018,0.50,96,7.08,0.07,11.55,3.05,0.29,1,4.00,0.00,1.00,0.53,0.19834710743801653,0.2710166177908113,0.20375521557719053,0.5143339553896739,0.35,0.18064516129032257,0.2,0.27793672419013016,0.2346987587042083,1.4049586776859504,0.14121171058731236,11.31,12.68,0.12,0
00-0031544,Amari Cooper,24,1,4,73,225,2018,2019,0.70,107,9.39,0.07,9.79,3.88,0.50,2,10.00,0.00,0.50,0.65,0.1931407942238267,0.28439620081411127,0.18114360541248364,0.5172281519870291,0.3333333333333333,0.2623762376237624,0.26905829596412556,0.28487414725946836,0.2557986356151494,1.8140794223826715,0.15502035766181824,12.68,15.41,0.22,0
00-0031544,Amari Cooper,25,1,4,73,225,2019,2020,0.66,119,9.99,0.07,12.80,2.02,0.45,1,6.00,0.00,0.00,0.24,0.19932998324958123,0.27133440228042044,0.1276595744680851,0.5160624966987082,0.26666666666666666,0.23580786026200873,0.23938223938223938,0.25461036311709506,0.24737658098735213,1.9916247906197655,0.14781899519063552,15.41,14.80,-0.04,0
00-0031544,Amari Cooper,26,1,4,73,225,2020,2021,0.71,130,8.57,0.04,8.81,3.18,0.42,6,2.33,0.00,0.17,-0.20,0.20344287949921752,0.2411541701769166,0.2004854368932039,0.49808765539035954,0.2,0.23376623376623376,0.23046875,0.22347594768344048,0.23756151629350478,1.7433489827856026,0.15565225393403184,14.80,12.66,-0.14,0
00-0031544,Amari Cooper,27,1,4,73,225,2021,,0.65,104,8.32,0.08,10.98,2.26,0.43,0,0,0,0,0,0.1867145421903052,0.2587808746884206,0.11959287531806616,0.4870965130361943,0.21052631578947367,0.20361990950226244,0.20463320463320464,0.20418813502190974,0.20038522656137142,1.5529622980251347,0.12277340576459032,12.66,,,0
00-0031545,Kevin White,24,1,7,75,216,2016,2017,0.53,36,5.19,0.00,12.06,1.50,0.22,1,9.00,0.00,0.00,1.05,0.2517482517482518,0.36196830692243537,0.13012048192771083,0.6671970231603259,0,0.1509433962264151,0.13793103448275862,0.08738317757009346,0.13981308411214954,1.3076923076923077,0.11567275996403954,9.65,2.60,-0.73,0
00-0031545,Kevin White,25,1,7,75,216,2017,2018,0.50,4,1.50,0.00,3.00,0.50,0.00,0,0,0,0,0,0.1,0.06936416184971098,0.019230769230769232,0.2054913294797688,0,0,0,0.014084507042253521,0.022535211267605635,0.15,0.030834914611005692,2.60,4.40,0.69,0
00-0031545,Kevin White,26,1,7,75,216,2018,,0.50,8,11.50,0.00,23.13,0.75,0.38,0,0,0,0,0,0.0761904761904762,0.17354596622889307,0.02027027027027027,0.25312248726882874,0,0.08333333333333333,0.075,0.06424581005586592,0.10279329608938548,0.8761904761904762,0.04640697510898608,4.40,,,0
00-0031545,Kevin White,29,1,7,75,216,2021,,0.20,5,7.60,0.00,31.60,1.80,0.20,0,0,0,0,0,0.045454545454545456,0.19291819291819293,0.024,0.22251637251637252,0,0.027777777777777776,0.024390243902439025,0.02546916890080429,0.04075067024128687,0.34545454545454546,0.018487136034509324,1.60,,,0
00-0031547,DeVante Parker,22,1,14,75,216,2015,2016,0.52,50,9.88,0.06,13.94,1.96,0.40,0,0,0,0,0,0.1557632398753894,0.22688802083333334,0.12024539877300613,0.41515527647975076,0.2727272727272727,0.2,0.2072072072072072,0.24742478744277305,0.23224329627207327,1.5389408099688473,0.13349341108538434,11.68,9.65,-0.17,0
00-0031547,DeVante Parker,23,1,14,75,216,2016,2017,0.64,87,8.55,0.05,11.99,2.71,0.39,0,0,0,0,0,0.19419642857142858,0.2924025791982058,0.14199759326113118,0.5252167062157075,0.14814814814814814,0.2125,0.20320855614973263,0.17945651033469728,0.19824152764662678,1.6607142857142858,0.11893390848867663,9.65,10.00,0.04,0
00-0031547,DeVante Parker,24,1,14,75,216,2017,2018,0.59,96,6.98,0.01,12.56,2.16,0.34,0,0,0,0,0,0.19672131147540983,0.3015753938484621,0.1402439024390244,0.5363422822918844,0.05555555555555555,0.21710526315789475,0.2,0.13449966372871758,0.18186612863261478,1.3729508196721312,0.1276186362476194,10.00,5.54,-0.45,0
00-0031547,DeVante Parker,25,1,14,75,216,2018,2019,0.51,47,6.57,0.02,12.94,2.00,0.30,0,0,0,0,0,0.1501597444089457,0.24310275889644142,0.07269914926527456,0.41972182373057165,0.05555555555555555,0.13333333333333333,0.12195121951219512,0.09346655328798185,0.11621315192743764,0.987220447284345,0.07315491062848356,5.54,15.39,1.78,1
00-0031547,DeVante Parker,26,1,14,75,216,2019,2020,0.56,128,9.39,0.07,14.05,2.05,0.45,0,0,0,0,0,0.208130081300813,0.3291231923851364,0.16635041113219481,0.5754936758593286,0.4090909090909091,0.2761904761904762,0.28879310344827586,0.3505255371298607,0.31538631395323163,1.9544715447154473,0.18900950421471235,15.39,11.88,-0.23,0
00-0031547,DeVante Parker,27,1,14,75,216,2020,2021,0.61,103,7.70,0.04,9.73,1.68,0.44,0,0,0,0,0,0.20682730923694778,0.2547673531655225,0.12013888888888889,0.5140548463878397,0.18181818181818182,0.24064171122994651,0.23444976076555024,0.20367928431068363,0.21679594580618475,1.5923694779116466,0.13641882136763356,11.88,11.50,-0.03,0
00-0031547,DeVante Parker,28,1,14,75,216,2021,,0.55,73,7.05,0.03,11.73,1.42,0.40,0,0,0,0,0,0.22955974842767296,0.3589098532494759,0.14730878186968838,0.6314675052410901,0.25,0.3020833333333333,0.2980769230769231,0.2715566306203756,0.28449060899260104,1.619496855345912,0.1619515553608312,11.50,,,0
00-0031549,Nelson Agholor,22,1,20,72,198,2015,2016,0.52,44,6.43,0.02,10.91,2.16,0.25,0,0,0,0,0,0.0874751491053678,0.1384083044982699,0.05129589632829374,0.24193936725666765,0.047619047619047616,0.06832298136645963,0.06593406593406594,0.06354555301480322,0.07310145625225659,0.562624254473161,0.046309477950659046,4.25,6.28,0.48,0
00-0031549,Nelson Agholor,23,1,20,72,198,2016,2017,0.52,69,5.29,0.03,10.67,1.42,0.22,5,2.80,0.00,0.00,-0.86,0.12041884816753927,0.17108321710832172,0.05910735826296743,0.3174948459379663,0.125,0.08333333333333333,0.08673469387755102,0.11399548532731377,0.10739277652370202,0.6369982547993019,0.06979735738787955,6.28,9.87,0.57,0
00-0031549,Nelson Agholor,24,1,20,72,198,2017,2018,0.65,95,8.08,0.08,10.38,3.17,0.37,1,7.00,0.00,1.00,0.38,0.16843971631205673,0.18674242424242424,0.19419354838709676,0.4020535138620245,0.21052631578947367,0.18134715025906736,0.18614718614718614,0.2020617462486567,0.19698300452416648,1.3617021276595744,0.12287991191967913,9.87,9.19,-0.07,0
00-0031549,Nelson Agholor,25,1,20,72,198,2018,2019,0.66,97,7.59,0.04,10.37,3.56,0.30,3,10.67,0.00,0.67,0.65,0.16193656093489148,0.22571236257572358,0.1609141791044776,0.4234747314629161,0.13793103448275862,0.13063063063063063,0.13147410358565736,0.15030946065428824,0.157736516357206,1.2287145242070117,0.1072035051786941,9.19,8.55,-0.07,0
00-0031549,Nelson Agholor,26,1,20,72,198,2019,2020,0.57,69,5.26,0.04,11.07,1.91,0.25,2,3.50,0.00,0.50,-0.20,0.17468354430379746,0.211224771910423,0.12903225806451613,0.43100513398403456,0.15789473684210525,0.125,0.12903225806451613,0.14854092670326122,0.1429286406199548,0.9189873417721519,0.09650725857785261,8.55,11.60,0.36,0
00-0031549,Nelson Agholor,27,1,20,72,198,2020,2021,0.59,82,10.93,0.10,15.48,2.80,0.45,0,0,0,0,0,0.14882032667876588,0.28250222617987536,0.11186770428015565,0.4492322709620491,0.2857142857142857,0.1796116504854369,0.19230769230769232,0.24507023891007462,0.220683810827548,1.6261343012704175,0.12144848254832419,11.60,6.89,-0.41,0
00-0031549,Nelson Agholor,28,1,20,72,198,2021,,0.58,64,7.39,0.05,14.28,1.63,0.36,3,3.67,0.00,0.00,-0.17,0.1419068736141907,0.25213793103448273,0.06388206388206388,0.41457065524887227,0.15,0.14375,0.14444444444444443,0.14211123723041996,0.13737797956867198,1.048780487804878,0.08316175524385536,6.89,,,0
00-0031560,Jaelen Strong,21,3,6,74,220,2015,2016,0.58,24,6.71,0.13,10.33,2.63,0.38,0,0,0,0,0,0.0670391061452514,0.07411835026897788,0.07394366197183098,0.1598533394330594,0.15,0.07142857142857142,0.0821917808219178,0.1072774659182037,0.0816439454691259,0.44972067039106145,0.05519473068184426,4.37,4.52,0.03,0
00-0031560,Jaelen Strong,22,3,6,74,220,2016,2017,0.58,24,5.46,0.00,7.42,1.33,0.17,0,0,0,0,0,0.10300429184549356,0.09095554420030659,0.058931860036832415,0.22727087312848565,0,0.06060606060606061,0.05555555555555555,0.050307219662058374,0.0804915514592934,0.5622317596566524,0.061860847333820315,4.52,12.80,1.83,0
00-0031560,Jaelen Strong,23,3,6,74,220,2017,,0.75,4,9.50,0.25,8.25,3.75,0.75,0,0,0,0,0,0.08,0.08461538461538462,0.09036144578313253,0.1876923076923077,0.5,0.15,0.18181818181818182,0.2997382198952879,0.17958115183246073,0.76,0.10266281681103626,12.80,,,0
00-0031570,Justin Hardy,24,4,8,70,192,2015,2016,0.58,36,5.39,0.00,9.17,1.81,0.33,0,0,0,0,0,0.1016949152542373,0.11798355380765105,0.06310679611650485,0.2469292159274768,0,0.09090909090909091,0.08333333333333333,0.037307692307692306,0.05969230769230769,0.5480225988700564,0.05274840057448752,4.49,5.44,0.21,0
00-0031570,Justin Hardy,25,4,8,70,192,2016,2017,0.68,31,6.55,0.13,8.61,1.55,0.55,0,0,0,0,0,0.08333333333333333,0.09267615411315515,0.029304029304029304,0.19914092329052413,0.15384615384615385,0.09941520467836257,0.1065989847715736,0.10766202301635373,0.07995154451847367,0.5456989247311828,0.053999073829055305,5.44,5.01,-0.08,0
00-0031570,Justin Hardy,26,4,8,70,192,2017,2018,0.69,29,7.62,0.10,8.45,2.62,0.45,0,0,0,0,0,0.08430232558139535,0.08101851851851852,0.06597222222222222,0.19126830318690785,0.23076923076923078,0.10317460317460317,0.11510791366906475,0.15932099709435693,0.11645205688943265,0.6424418604651163,0.07145404827012246,5.01,4.91,-0.02,0
00-0031570,Justin Hardy,27,4,8,70,192,2018,2019,0.64,22,6.05,0.09,6.00,3.23,0.36,0,0,0,0,0,0.06451612903225806,0.04784342152953969,0.06543778801843318,0.13504893077201885,0.10526315789473684,0.05714285714285714,0.06289308176100629,0.07693713450292397,0.059941520467836254,0.39002932551319647,0.043057168525538494,4.91,3.50,-0.29,0
00-0031570,Justin Hardy,28,4,8,70,192,2019,,0.73,26,7.50,0.00,7.65,3.12,0.35,0,0,0,0,0,0.055793991416309016,0.053711201079622135,0.060674157303370786,0.12665994798816121,0,0.04891304347826087,0.04411764705882353,0.027249860257126887,0.04359977641140302,0.4184549356223176,0.03404007002528691,3.50,,,0
00-0031588,Stefon Diggs,22,5,10,72,191,2015,2016,0.62,84,8.57,0.05,10.60,3.48,0.37,3,4.33,0.00,0.33,0.03,0.22105263157894736,0.3276877761413844,0.1888745148771022,0.5937291682815286,0.3076923076923077,0.2440944881889764,0.25,0.28518508124491343,0.2716807453764769,1.894736842105263,0.1481827024237251,10.66,14.87,0.39,0
00-0031588,Stefon Diggs,23,5,10,72,191,2016,2017,0.75,112,8.06,0.03,8.49,2.85,0.42,3,3.33,0.00,0.33,-0.42,0.2299794661190965,0.2831199761833879,0.1966707768187423,0.5714651801253551,0.2,0.27167630057803466,0.26595744680851063,0.23381742738589212,0.25410788381742744,1.8542094455852156,0.17920382697050044,14.87,12.39,-0.17,0
00-0031588,Stefon Diggs,24,5,10,72,191,2017,2018,0.67,95,8.94,0.08,11.32,3.14,0.44,8,1.63,0.00,0.13,-0.31,0.2074235807860262,0.3056582314472562,0.1716589861751152,0.5556619563368443,0.3333333333333333,0.2441860465116279,0.25510204081632654,0.2878831144108129,0.26061298305730063,1.8537117903930131,0.15570988624222235,12.39,17.75,0.43,1
00-0031588,Stefon Diggs,25,5,10,72,191,2018,2019,0.68,149,6.85,0.06,8.63,2.94,0.33,10,6.20,0.00,0.30,0.28,0.2551369863013699,0.3015240328253224,0.237012987012987,0.6239247057123127,0.3103448275862069,0.23557692307692307,0.24472573839662448,0.2786605608661562,0.25965000083412576,1.7482876712328768,0.18541211201314525,17.75,12.48,-0.30,0
00-0031588,Stefon Diggs,26,5,10,72,191,2019,2020,0.67,94,12.02,0.06,14.88,3.21,0.44,5,12.20,0.00,0.60,0.95,0.21123595505617979,0.4111078460182192,0.16880939072107323,0.6457402093988451,0.23076923076923078,0.24848484848484848,0.24607329842931938,0.2721983816904716,0.2970558722432161,2.539325842696629,0.1571902884415854,12.48,17.29,0.39,0
00-0031588,Stefon Diggs,27,5,10,72,191,2020,2021,0.77,166,9.25,0.05,10.08,2.80,0.44,1,1.00,0.00,0.00,-0.73,0.2785234899328859,0.32612507305669197,0.23843782117163412,0.6786852933446824,0.2,0.30416666666666664,0.2892857142857143,0.26036356038445463,0.29658169661512745,2.575503355704698,0.19167726355332082,17.29,15.03,-0.13,0
00-0031588,Stefon Diggs,28,5,10,72,191,2021,,0.63,164,7.47,0.06,11.14,1.99,0.40,0,0,0,0,0,0.250381679389313,0.3411764705882353,0.1861793260993718,0.6485136955545577,0.2777777777777778,0.2796610169491525,0.27941176470588236,0.27652933832709115,0.2757802746566792,1.8702290076335877,0.16730149428655142,15.03,,,0
00-0031600,Keith Mumphery,23,5,39,72,210,2015,2016,0.44,32,4.03,0.00,10.53,0.63,0.16,0,0,0,0,0,0.08791208791208792,0.10041716328963052,0.02447980416156671,0.2122018624998363,0,0.04132231404958678,0.0364963503649635,0.027192242833052275,0.04350758853288364,0.3543956043956044,0.034764403318772785,3.36,2.41,-0.28,0
00-0031600,Keith Mumphery,24,5,39,72,210,2016,,0.83,12,5.75,0.00,4.75,1.67,0.17,0,0,0,0,0,0.06417112299465241,0.03898768809849521,0.0423728813559322,0.1274468349707748,0,0.03571428571428571,0.034482758620689655,0.029947916666666668,0.04791666666666667,0.3689839572192513,0.046026472030067,2.41,,,0
00-0031684,Shane Wynn,24,8,32,66,168,2016,,0.33,3,6.33,0.00,8.33,4.00,0.33,2,2.50,0.00,0.00,-0.27,0.0379746835443038,0.04448398576512456,0.045627376425855515,0.09254921392855534,0,0.047619047619047616,0.045454545454545456,0.021689497716894976,0.034703196347031964,0.24050632911392406,0.024777729193995048,3.40,,,0
00-0031697,Jordan Taylor,24,8,32,77,195,2016,2017,0.64,25,8.36,0.08,10.40,3.28,0.40,0,0,0,0,0,0.058823529411764705,0.06792058516196448,0.06955046649703138,0.14257176224721863,0.15384615384615385,0.07462686567164178,0.08163265306122448,0.11246729461015176,0.0876399790685505,0.49176470588235294,0.0528629395852119,4.26,4.53,0.06,0
00-0031697,Jordan Taylor,25,8,32,77,195,2017,,0.65,20,7.10,0.00,10.30,2.25,0.25,0,0,0,0,0,0.0847457627118644,0.11425402107598447,0.06198347107438017,0.21852186092858417,0,0.07142857142857142,0.06666666666666667,0.04733333333333333,0.07573333333333333,0.6016949152542372,0.05987233105877173,4.53,,,0
00-0031757,Lucky Whitehead,23,8,32,69,180,2015,2016,0.75,8,2.00,0.00,1.25,2.50,0.13,10,10.70,0.00,0.60,0.76,0.027586206896551724,0.004327131112072695,0.02518891687657431,0.04484101523448574,0,0.012987012987012988,0.012048192771084338,0.004632310364794441,0.007411696583671106,0.05517241379310345,0.03233329799639563,3.05,4.67,0.53,0
00-0031757,Lucky Whitehead,24,8,32,69,180,2016,,1.00,3,16.00,0.00,4.67,11.33,0.33,10,8.20,0.00,0.40,-0.35,0.009554140127388535,0.005688744412840309,0.029310344827586206,0.01888220572135505,0,0.007936507936507936,0.006993006993006993,0.009259259259259259,0.014814814814814815,0.15286624203821655,0.013763542342554906,4.67,,,0
00-0031763,DeAndre Carter,25,8,32,68,190,2018,2019,0.88,25,8.64,0.00,3.44,6.00,0.40,1,7.00,0.00,0.00,0.14,0.09363295880149813,0.04077761972498815,0.18094089264173704,0.17307153398223774,0,0.09900990099009901,0.08928571428571429,0.054600606673407485,0.08736097067745198,0.8089887640449438,0.059621544507550264,5.54,3.89,-0.30,0
00-0031763,DeAndre Carter,26,8,32,68,190,2019,2020,0.79,14,11.57,0.00,10.79,4.07,0.43,0,0,0,0,0,0.08484848484848485,0.1166023166023166,0.11632653061224489,0.22055458055458058,0,0.10344827586206896,0.09090909090909091,0.07000864304235091,0.11201382886776146,0.9818181818181818,0.06163886874546774,3.89,0.90,-0.77,0
00-0031763,DeAndre Carter,27,8,32,68,190,2020,2021,0.50,2,4.00,0.00,8.00,2.00,0.00,0,0,0,0,0,0.0625,0.05653710247349823,0.030303030303030304,0.1389796819787986,0,0,0,0.015810276679841896,0.025296442687747035,0.25,0.02063746847053428,0.90,6.65,6.39,0
00-0031763,DeAndre Carter,28,8,32,68,190,2021,,0.55,44,6.73,0.07,11.02,1.77,0.39,10,8.90,0.00,0.40,0.27,0.08712871287128712,0.12679738562091503,0.045507584597432905,0.2321309778036627,0.16666666666666666,0.10179640718562874,0.10810810810810811,0.12687555163283318,0.1030008826125331,0.5861386138613861,0.07139555614249397,6.65,,,0
00-0031782,Eli Rogers,24,8,32,70,187,2016,2017,0.73,66,9.00,0.05,9.44,3.09,0.36,1,6.00,0.00,0.00,0.29,0.13894736842105262,0.14658823529411766,0.13035143769968052,0.3256916408668731,0.13043478260869565,0.147239263803681,0.14516129032258066,0.15216118521535485,0.1651970267793504,1.2505263157894737,0.10518934081346425,7.88,3.24,-0.59,0
00-0031782,Eli Rogers,25,8,32,70,187,2017,2018,0.50,36,4.14,0.03,7.50,2.25,0.25,0,0,0,0,0,0.09090909090909091,0.08014247551202137,0.04918032786885246,0.20047761677325346,0.045454545454545456,0.05921052631578947,0.05747126436781609,0.045863918690005646,0.046109542631281766,0.37626262626262624,0.0356782536916445,3.24,7.17,1.21,0
00-0031782,Eli Rogers,26,8,32,70,187,2018,,0.86,14,5.64,0.00,4.43,2.86,0.36,1,-4.00,0.00,0.00,-1.07,0.10852713178294573,0.05698529411764706,0.08583690987124463,0.20837893296853627,0,0.10638297872340426,0.09433962264150944,0.04379157427937916,0.07006651884700665,0.6124031007751938,0.07286159685509015,7.17,,,0
00-0031787,Jake Kumerow,26,8,32,76,209,2018,2019,0.73,11,9.36,0.09,10.09,2.09,0.36,0,0,0,0,0,0.058823529411764705,0.06618962432915922,0.04121863799283154,0.14118699358097442,0.3333333333333333,0.07407407407407407,0.08771929824561403,0.2131887985546522,0.14110207768744354,0.5508021390374331,0.06659723744792809,6.08,3.07,-0.50,0
00-0031787,Jake Kumerow,27,8,32,76,209,2019,2020,0.57,21,10.43,0.05,15.10,4.05,0.38,0,0,0,0,0,0.0525,0.08805555555555555,0.05739365293720459,0.14919444444444446,0.058823529411764705,0.061068702290076333,0.060810810810810814,0.06968392358782424,0.07620016009345996,0.5475,0.03955351124152425,3.07,9.20,2.00,0
00-0031787,Jake Kumerow,28,8,32,76,209,2020,2021,1.00,1,22.00,1.00,22.00,0.00,1.00,0,0,0,0,0,0.025,0.054455445544554455,0,0.08106435643564358,0.5,0.05263157894736842,0.09523809523809523,0.28064066852367686,0.149025069637883,0.55,0.06842183549010858,9.20,1.20,-0.87,0
00-0031787,Jake Kumerow,29,8,32,76,209,2021,,0.33,6,4.67,0.00,14.33,1.17,0.33,0,0,0,0,0,0.03468208092485549,0.06018194541637509,0.014957264957264958,0.1001686777203833,0,0.03076923076923077,0.02666666666666667,0.012727272727272728,0.020363636363636365,0.16184971098265896,0.010921501706484642,1.20,,,0
00-0031801,Jordan Leslie,26,8,32,73,205,2017,,1.00,1,26.00,0.00,25.00,1.00,1.00,0,0,0,0,0,0.02127659574468085,0.0513347022587269,0.010416666666666666,0.07298265542400278,0,0.07692307692307693,0.06666666666666667,0.05371900826446281,0.08595041322314051,0.5531914893617021,0.03871800387180039,3.60,,,0
00-0031818,Bradley Marquez,23,8,32,70,205,2015,2016,0.59,22,4.00,0.00,8.86,1.05,0.14,0,0,0,0,0,0.07829181494661921,0.08597883597883597,0.025813692480359147,0.18622079120299762,0,0.041666666666666664,0.039473684210526314,0.026570048309178744,0.04251207729468599,0.31316725978647686,0.03606047573361564,2.42,1.15,-0.52,0
00-0031818,Bradley Marquez,24,8,32,70,205,2016,,0.43,7,5.29,0.00,7.00,3.14,0.43,1,2.00,0.00,0.00,-2.73,0.027777777777777776,0.026008492569002124,0.026537997587454766,0.062473460721868365,0,0.038461538461538464,0.033707865168539325,0.010607798165137615,0.016972477064220184,0.14682539682539683,0.012355405937757405,1.15,,,0
00-0031854,Chris Harper,22,8,32,71,185,2015,2016,0.33,3,2.00,0.00,18.67,0.33,0.00,0,0,0,0,0,0.02830188679245283,0.055776892430278883,0.0026246719160104987,0.08707434413290235,0,0,0,0.00430416068866571,0.006886657101865136,0.05660377358490566,0.0071755314377971125,0.53,3.29,5.21,0
00-0031854,Chris Harper,23,8,32,71,185,2016,,0.62,21,6.33,0.00,6.71,3.05,0.29,0,0,0,0,0,0.08786610878661087,0.07317073170731707,0.0912981455064194,0.19033574854576996,0,0.0821917808219178,0.07058823529411765,0.042958656330749356,0.06873385012919897,0.5564853556485355,0.04351998940958433,3.29,,,0
00-0031868,Damiere Byrd,23,8,32,69,180,2016,2017,1.00,1,16.00,0.00,13.00,3.00,1.00,0,0,0,0,0,0.03125,0.04234527687296417,0.025210084033613446,0.08075122149837133,0,0.08333333333333333,0.07692307692307693,0.03375527426160337,0.0540084388185654,0.5,0.03514463368477967,2.60,4.96,0.91,0
