player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0027003,Donald Brown,27,1,27,70,205,2014,2015,0.71,41,5.15,0.00,-0.46,6.98,0.17,85,2.62,0.00,0.13,0.09,-0.01,0.1683343143025309,0.12754657110206255,0,0.04046242774566474,0.03571428571428571,0.029920589903573453,0.047872943845717525,0.4518201284796574,0.06357904350422397,6.03,7.62,0.26,1
00-0027003,Donald Brown,28,1,27,70,205,2015,,0.62,13,6.77,0.00,-2.77,8.46,0.15,59,3.88,0.02,0.20,0.05,-0.02,0.12925969447708577,0.06543451400329489,0,0.02631578947368421,0.022988505747126436,0.02753441802252816,0.04405506883604506,0.36666666666666664,0.08497266743520136,7.62,,,0
00-0027029,LeSean McCoy,21,2,21,71,210,2009,2010,0.73,55,5.60,0.00,-1.42,7.07,0.24,155,4.11,0.03,0.18,0.10,-0.02,0.1935323383084577,0.13585577184207792,0,0.07142857142857142,0.06220095693779904,0.03515981735159817,0.056255707762557075,0.5569620253164557,0.10956726116410895,9.32,18.58,0.99,1
00-0027029,LeSean McCoy,22,2,21,71,210,2010,2011,0.87,90,6.58,0.02,-1.27,7.84,0.36,207,5.22,0.03,0.23,0.17,-0.02,0.38244853737811485,0.2377592227114012,0.07407407407407407,0.17486338797814208,0.1619047619047619,0.11006935877402198,0.13166652959399072,1.1276190476190475,0.20249093832611123,18.58,21.89,0.18,1
00-0027029,LeSean McCoy,23,2,21,71,210,2011,2012,0.70,69,4.57,0.04,-1.52,5.62,0.26,273,4.79,0.06,0.31,0.13,-0.02,0.24839948783610755,0.18393578962498006,0.15789473684210525,0.1,0.10552763819095477,0.11891184444236702,0.09552210900252407,0.6116504854368932,0.24919565349359563,21.89,16.61,-0.24,0
00-0027029,LeSean McCoy,24,2,21,71,210,2012,2013,0.81,67,5.57,0.04,-1.49,7.13,0.28,200,4.20,0.01,0.23,0.14,-0.02,0.33780918727915193,0.1900541436298867,0.21428571428571427,0.12582781456953643,0.13333333333333333,0.166462195565249,0.13776808433296983,0.778705636743215,0.2027962066018153,16.61,19.45,0.17,1
00-0027029,LeSean McCoy,25,2,21,71,210,2013,2014,0.81,64,8.42,0.03,-0.63,9.19,0.36,314,5.12,0.03,0.25,0.13,-0.01,0.2885181550539745,0.18257125385347647,0.0625,0.116751269035533,0.1091703056768559,0.09241659101225602,0.11036654561960962,1.061023622047244,0.2076841893657654,19.45,12.46,-0.36,0
00-0027029,LeSean McCoy,26,2,21,71,210,2014,2015,0.76,37,4.19,0.00,-0.97,4.92,0.27,312,4.23,0.02,0.21,0.06,-0.01,0.08650190114068441,0.08421531102547802,0,0.045871559633027525,0.04081632653061224,0.01691770355817507,0.027068325693080115,0.249597423510467,0.1276127331140323,12.46,14.89,0.20,0
00-0027029,LeSean McCoy,27,2,21,71,210,2015,2016,0.64,50,5.84,0.04,1.78,5.72,0.24,203,4.41,0.01,0.21,0.14,0.02,0.2734225621414914,0.2280021208749356,0.09523809523809523,0.09917355371900827,0.09859154929577464,0.09881119348160021,0.10095505242770321,0.8133704735376045,0.1629909338003247,14.89,19.89,0.34,1
00-0027029,LeSean McCoy,28,2,21,71,210,2016,2017,0.88,57,6.25,0.02,-0.49,6.81,0.32,234,5.41,0.06,0.24,0.13,-0.01,0.3433628318584071,0.19141020270052525,0.058823529411764705,0.125,0.11801242236024845,0.08811888871643644,0.1056961042992395,0.8202764976958525,0.23925632429137458,19.89,15.51,-0.22,0
00-0027029,LeSean McCoy,29,2,21,71,210,2017,2018,0.77,77,5.82,0.03,1.35,5.13,0.30,287,3.97,0.02,0.20,0.16,0.03,0.3031465848042978,0.2627049180327869,0.125,0.15436241610738255,0.15151515151515152,0.1350858716785483,0.14113739468567726,0.9411764705882353,0.23478276359620218,15.51,9.09,-0.41,0
00-0027029,LeSean McCoy,30,2,21,71,210,2018,2019,0.74,46,5.17,0.00,-1.07,6.26,0.22,161,3.19,0.02,0.14,0.10,-0.01,0.2410041841004184,0.14395067222141236,0,0.08196721311475409,0.07462686567164178,0.04436987322893363,0.07099179716629382,0.5277161862527716,0.13790411760879465,9.09,9.88,0.09,0
00-0027029,LeSean McCoy,31,2,21,71,210,2019,2020,0.82,34,5.32,0.03,-0.71,6.94,0.18,101,4.60,0.04,0.24,0.07,-0.01,0.1299559471365639,0.10453276356395749,0.041666666666666664,0.03508771929824561,0.035897435897435895,0.04453063629222309,0.046249018067556956,0.3875802997858672,0.09427213328458103,9.88,7.05,-0.29,0
00-0027029,LeSean McCoy,32,2,21,71,210,2020,,0.79,19,5.32,0.00,1.00,5.37,0.16,10,3.10,0.00,0.20,0.06,0.01,0.11258278145695365,0.10324681686594667,0,0.02702702702702703,0.022388059701492536,0.02135306553911205,0.03416490486257928,0.3447098976109215,0.031760333370875096,7.05,,,0
00-0027155,Rashad Jennings,24,7,41,73,231,2009,2010,0.89,18,5.61,0.00,0.56,5.72,0.22,39,5.18,0.03,0.21,0.04,0.00,0.07088781830695114,0.056943895840816175,0,0.024096385542168676,0.022099447513812154,0.014524014955421341,0.023238423928674146,0.20570264765784113,0.043759099047842163,3.49,9.85,1.82,1
00-0027155,Rashad Jennings,25,7,41,73,231,2010,,0.76,34,6.56,0.00,1.53,6.38,0.24,84,5.46,0.05,0.30,0.09,0.02,0.1935771632471008,0.15587745539736889,0,0.06896551724137931,0.06015037593984962,0.04447546868767451,0.07116074990027922,0.6229050279329609,0.12198394187702533,9.85,,,0
00-0027155,Rashad Jennings,27,7,41,73,231,2012,2013,0.73,26,5.00,0.00,0.46,5.96,0.19,101,2.80,0.02,0.16,0.07,0.00,0.15625,0.106991586163914,0,0.04807692307692308,0.04201680672268908,0.02639058059277304,0.042224928948436866,0.3466666666666667,0.09313169826875514,7.23,12.46,0.72,1
00-0027155,Rashad Jennings,28,7,41,73,231,2013,2014,0.77,47,6.21,0.00,0.09,6.64,0.26,163,4.50,0.04,0.21,0.10,0.00,0.19536631183469005,0.1467872626796257,0,0.07741935483870968,0.07058823529411765,0.043400713436385255,0.06944114149821641,0.6045548654244306,0.15415739072052015,12.46,12.59,0.01,0
00-0027155,Rashad Jennings,29,7,41,73,231,2014,2015,0.73,41,5.51,0.00,-2.27,7.63,0.20,167,3.83,0.02,0.23,0.10,-0.03,0.22730573710965868,0.12548869794667533,0,0.052980132450331126,0.046511627906976744,0.03794492948287441,0.06071188717259906,0.5406698564593302,0.13458100124378108,12.59,10.31,-0.18,0
00-0027155,Rashad Jennings,30,7,41,73,231,2015,2016,0.73,40,7.40,0.03,-0.40,7.75,0.20,195,4.43,0.02,0.21,0.06,0.00,0.14671083767155702,0.09358998700279202,0.027777777777777776,0.038461538461538464,0.036885245901639344,0.04677777777777778,0.05817777777777779,0.4751203852327448,0.10671067106710672,10.31,9.89,-0.04,0
00-0027155,Rashad Jennings,31,7,41,73,231,2016,,0.83,42,4.79,0.02,-2.05,6.40,0.19,181,3.28,0.02,0.16,0.09,-0.02,0.17709019091507572,0.11320173137460648,0.041666666666666664,0.05228758169934641,0.05084745762711865,0.052073619314060716,0.05831779090249715,0.41875,0.1257633032858389,9.89,,,0
00-0027218,Joique Bell,26,8,32,71,231,2012,2013,0.75,69,7.03,0.00,1.70,6.22,0.41,82,5.05,0.04,0.20,0.09,0.02,0.20477326968973747,0.1543585161500925,0,0.10294117647058823,0.09523809523809523,0.04718816890445612,0.07550107024712979,0.6554054054054054,0.09919837161381113,9.87,13.54,0.37,1
00-0027218,Joique Bell,27,8,32,71,231,2013,2014,0.77,69,7.93,0.00,0.26,7.91,0.32,166,3.92,0.05,0.26,0.11,0.00,0.24052863436123348,0.16599677861462372,0,0.09954751131221719,0.088,0.05881720430107527,0.09410752688172043,0.862776025236593,0.14133837725019568,13.54,12.39,-0.08,0
00-0027218,Joique Bell,28,8,32,71,231,2014,2015,0.64,53,6.08,0.02,0.25,6.36,0.26,223,3.86,0.03,0.19,0.09,0.00,0.16108986615678778,0.14100530847693854,0.047619047619047616,0.06896551724137931,0.06696428571428571,0.06353318529484332,0.07308166790032075,0.5619546247818499,0.1524943834056566,12.39,8.13,-0.34,0
00-0027218,Joique Bell,29,8,32,71,231,2015,2016,0.81,27,10.59,0.00,0.41,11.30,0.37,90,3.46,0.04,0.20,0.06,0.00,0.148635477582846,0.08643360721821021,0,0.053475935828877004,0.04672897196261682,0.04113924050632911,0.06582278481012659,0.5896907216494846,0.08766400716572395,8.13,1.40,-0.83,0
00-0027218,Joique Bell,30,8,32,71,231,2016,,1.00,1,-2.00,0.00,-2.00,0.00,0.00,3,2.00,0.00,0.00,0.01,0.00,0,0.017900954111767377,0,0,0,-0.0019047619047619048,-0.0030476190476190477,-0.028169014084507043,0.007896221094190638,1.40,,,0
00-0027325,LeGarrette Blount,24,8,32,72,247,2010,2011,0.71,7,2.00,0.00,1.29,2.71,0.00,201,5.01,0.03,0.19,0.02,0.00,0.014285714285714285,0.028754393956705156,0,0,0,0.0023584905660377358,0.0037735849056603774,0.03553299492385787,0.12624076904661055,10.55,9.42,-0.11,0
00-0027325,LeGarrette Blount,25,8,32,72,247,2011,2012,0.60,25,5.92,0.00,-0.16,6.00,0.24,184,4.24,0.03,0.17,0.05,0.00,0.10452961672473868,0.07488753769341046,0,0.03870967741935484,0.03571428571428571,0.022623051054723325,0.036196881687557324,0.298989898989899,0.12827744495448534,9.42,2.83,-0.70,0
00-0027325,LeGarrette Blount,26,8,32,72,247,2012,2013,0.50,2,1.00,0.00,-1.00,3.50,0.00,41,3.68,0.05,0.17,0.01,0.00,0.0065116279069767444,0.00850696947339558,0,0,0,0.00039478878799842083,0.0006316620607974733,0.006006006006006006,0.031969453921059175,2.83,6.72,1.37,1
00-0027325,LeGarrette Blount,27,8,32,72,247,2013,2014,0.40,5,7.60,0.00,0.00,8.20,0.20,153,5.05,0.05,0.23,0.01,0.00,0.02035749751737835,0.01194267515923567,0,0.0044444444444444444,0.004,0.004374856090260189,0.006999769744416302,0.06050955414012739,0.07926525692424599,6.72,5.45,-0.19,0
00-0027325,LeGarrette Blount,28,8,32,72,247,2014,2015,0.83,12,4.50,0.00,0.67,5.08,0.33,125,4.38,0.04,0.24,0.02,0.00,0.03053053053053053,0.03214068970189319,0,0.018518518518518517,0.016129032258064516,0.006032171581769437,0.0096514745308311,0.09246575342465753,0.06430509852249039,5.45,10.22,0.88,1
00-0027325,LeGarrette Blount,29,8,32,72,247,2015,2016,0.86,7,6.14,0.14,2.57,4.43,0.43,165,4.26,0.04,0.22,0.01,0.00,0.016358839050131926,0.02428473047358083,0.034482758620689655,0.016483516483516484,0.018957345971563982,0.022774060730828615,0.01574884199691199,0.08498023715415019,0.09267938677391066,10.22,12.26,0.20,0
00-0027325,LeGarrette Blount,30,8,32,72,247,2016,2017,0.88,8,4.75,0.00,-0.50,5.38,0.13,299,3.88,0.06,0.22,0.01,0.00,0.0186470078057242,0.021067360607482617,0,0.0049261083743842365,0.00425531914893617,0.004263913824057451,0.006822262118491922,0.06909090909090909,0.1454679458352071,12.26,5.98,-0.51,0
00-0027325,LeGarrette Blount,31,8,32,72,247,2017,2018,1.00,8,6.25,0.13,0.38,5.88,0.38,173,4.43,0.01,0.17,0.01,0.00,0.03032258064516129,0.021731141199226305,0.02631578947368421,0.015544041450777202,0.017316017316017316,0.019459886166133762,0.01534634418160349,0.08865248226950355,0.07051668545363986,5.98,5.41,-0.10,0
00-0027325,LeGarrette Blount,32,8,32,72,247,2018,,0.67,15,4.47,0.00,-1.27,5.80,0.27,154,2.71,0.03,0.16,0.03,0.00,0.04225352112676056,0.03537759068605553,0,0.01990049751243781,0.017937219730941704,0.008714880332986473,0.013943808532778358,0.11672473867595819,0.06507869631947996,5.41,,,0
00-0027531,Chris Ivory,22,8,32,72,223,2010,2011,1.00,1,17.00,0.00,-5.00,22.00,1.00,137,5.23,0.04,0.32,0.00,0.00,0.014483212639894667,0.0020197092246199023,0,0.005649717514124294,0.0049261083743842365,0.0023769574944071587,0.003803131991051454,0.034552845528455285,0.08284189834316204,8.36,5.43,-0.35,0
00-0027531,Chris Ivory,23,8,32,72,223,2011,2012,0.00,1,0.00,0.00,3.00,0.00,0.00,79,4.73,0.01,0.27,0.00,0.00,0,0.007351327627825324,0,0,0,0,0,0,0.05773733503618561,5.43,6.20,0.14,0
00-0027531,Chris Ivory,24,8,32,72,223,2012,2013,0.67,3,5.00,0.00,-4.33,9.33,0.33,40,5.43,0.05,0.18,0.01,-0.01,0.041237113402061855,0.015177544290206305,0,0.010752688172043012,0.009259259259259259,0.00423728813559322,0.006779661016949153,0.06787330316742081,0.06058631921824105,6.20,6.95,0.12,0
00-0027531,Chris Ivory,25,8,32,72,223,2013,2014,0.29,7,1.43,0.00,-1.00,1.14,0.14,182,4.58,0.02,0.19,0.02,0.00,0.0064672594987873885,0.02214887267386447,0,0.006993006993006993,0.0064516129032258064,0.0016772895001677288,0.0026836632002683663,0.02242152466367713,0.10255250530952568,6.95,9.53,0.37,1
00-0027531,Chris Ivory,26,8,32,72,223,2014,2015,0.67,27,4.56,0.04,-0.44,4.44,0.15,198,4.15,0.03,0.21,0.05,0.00,0.0796812749003984,0.07899971980947043,0.0625,0.025974025974025976,0.029411764705882353,0.050432782283218965,0.043192451653150346,0.2469879518072289,0.13343372966536501,9.53,13.51,0.42,1
00-0027531,Chris Ivory,27,8,32,72,223,2015,2016,0.81,37,5.86,0.03,-2.30,7.43,0.24,247,4.33,0.03,0.20,0.07,-0.02,0.15294771968854282,0.088158964621968,0.03225806451612903,0.04591836734693878,0.04405286343612335,0.04404259027195698,0.05111330572545375,0.3974358974358974,0.14569317463055606,13.51,8.59,-0.36,0
00-0027531,Chris Ivory,28,8,32,72,223,2016,2017,0.71,28,6.64,0.00,-0.04,6.75,0.32,117,3.75,0.03,0.18,0.07,0.00,0.1696588868940754,0.10001009205591545,0,0.0625,0.05521472392638037,0.03665746945210879,0.05865195112337407,0.4439140811455847,0.10390552843383032,8.59,5.65,-0.34,0
00-0027531,Chris Ivory,29,8,32,72,223,2017,2018,0.75,28,6.25,0.04,-0.18,6.61,0.29,112,3.41,0.01,0.14,0.06,0.00,0.11117788461538461,0.09359930199258197,0.05263157894736842,0.049079754601226995,0.04945054945054945,0.05386616730743736,0.05460692032347872,0.39503386004514673,0.07091782909389285,5.65,6.00,0.06,0
00-0027531,Chris Ivory,30,8,32,72,223,2018,,0.62,21,9.76,0.00,-0.33,9.71,0.33,115,3.35,0.01,0.22,0.05,0.00,0.17601380500431407,0.0760916779400532,0,0.06666666666666667,0.06140350877192982,0.04246064623032311,0.06793703396851698,0.5049261083743842,0.0939464745983186,6.00,,,0
00-0027651,Dexter McCluster,22,2,4,68,170,2010,2011,0.54,39,5.36,0.03,3.79,4.26,0.28,18,3.94,0.00,0.33,0.14,0.07,0.17640807651434645,0.2601796699541061,0.07142857142857142,0.11224489795918367,0.10714285714285714,0.09135858816369999,0.10331659820477712,0.7333333333333333,0.07602896832555862,5.90,8.65,0.47,1
00-0027651,Dexter McCluster,23,2,4,68,170,2011,2012,0.72,64,5.13,0.02,2.14,4.38,0.22,114,4.53,0.01,0.25,0.13,0.03,0.20114942528735633,0.21806420927467302,0.07692307692307693,0.08588957055214724,0.08522727272727272,0.08833988396032191,0.09518996818266892,0.656,0.13048971356376457,8.65,15.46,0.79,0
00-0027651,Dexter McCluster,24,2,4,68,170,2012,2013,0.68,76,5.95,0.01,5.30,2.70,0.32,12,5.83,0.00,0.33,0.17,0.11,0.1680327868852459,0.33422187196307795,0.125,0.17391304347826086,0.17123287671232876,0.14284127266263774,0.1535460362602204,0.9868995633187773,0.11366501386671149,15.46,16.08,0.04,0
00-0027651,Dexter McCluster,25,2,4,68,170,2013,2014,0.64,83,6.16,0.02,6.70,3.11,0.34,8,0.63,0.00,0.00,0.16,0.16,0.15683890577507598,0.3691361977512236,0.10526315789473684,0.16766467065868262,0.16129032258064516,0.13141665449470114,0.14710875245467972,0.980806142034549,0.10330810880287913,16.08,5.40,-0.66,0
00-0027651,Dexter McCluster,26,2,4,68,170,2014,2015,0.72,36,5.47,0.03,3.81,3.83,0.25,40,3.28,0.00,0.18,0.09,0.03,0.0938137321549966,0.15631826401446652,0.058823529411764705,0.06818181818181818,0.06711409395973154,0.060260496306258175,0.06112267644295426,0.46904761904761905,0.06678209250556517,5.40,8.34,0.54,1
00-0027651,Dexter McCluster,27,2,4,68,170,2015,2016,0.76,41,6.34,0.02,3.02,4.76,0.29,55,4.49,0.02,0.11,0.11,0.04,0.16469594594594594,0.19499471783126687,0.06666666666666667,0.0851063829787234,0.08333333333333333,0.08040067583876417,0.0886410813420227,0.6970509383378016,0.10406500374497833,8.34,3.60,-0.57,0
00-0027651,Dexter McCluster,28,2,4,68,170,2016,,0.64,11,3.27,0.00,1.55,4.00,0.18,3,0.67,0.00,0.00,0.05,0.01,0.05520702634880803,0.07747885093775037,0,0.023255813953488372,0.020833333333333332,0.009879253567508232,0.015806805708013173,0.15450643776824036,0.020008151469117046,3.60,,,0
00-0027772,Anthony Dixon,23,6,4,73,233,2010,2011,1.00,5,2.20,0.00,0.20,2.00,0.20,70,3.39,0.03,0.16,0.01,0.00,0.007027406886858749,0.022133537255651675,0,0.009345794392523364,0.00819672131147541,0.002037791774731382,0.0032604668395702116,0.03206997084548105,0.0456401633437425,3.48,2.23,-0.36,0
00-0027772,Anthony Dixon,24,6,4,73,233,2011,2012,1.00,1,6.00,0.00,0.00,6.00,0.00,29,3.00,0.07,0.21,0.00,0.00,0.007643312101910828,0.006437768240343348,0,0,0,0.0017584994138335288,0.0028135990621336463,0.02575107296137339,0.03328656297578887,2.23,1.98,-0.11,0
00-0027772,Anthony Dixon,25,6,4,73,233,2012,2013,0,0,0,0,0,0,0,21,3.71,0.10,0.14,0.00,0.00,0,0,0,0,0,0,0,0,0.027570457836693776,1.98,2.15,0.09,0
00-0027772,Anthony Dixon,26,6,4,73,233,2013,2014,1.00,3,10.00,0.00,0.67,9.33,0.33,28,2.00,0.07,0.18,0.01,0.00,0.03128491620111732,0.019007287661085635,0,0.010869565217391304,0.009615384615384616,0.007481296758104738,0.011970074812967581,0.12195121951219512,0.0314540850326536,2.15,5.24,1.44,1
00-0027772,Anthony Dixon,27,6,4,73,233,2014,2015,0.89,9,5.44,0.00,1.22,4.89,0.33,105,4.11,0.02,0.12,0.02,0.00,0.027725267800882167,0.03253634975212113,0,0.02,0.01775147928994083,0.007941653160453808,0.012706645056726093,0.1084070796460177,0.06413033242301536,5.24,2.97,-0.43,0
00-0027772,Anthony Dixon,28,6,4,73,233,2015,,0.86,7,6.29,0.00,5.14,3.43,0.14,21,2.10,0.05,0.24,0.03,0.02,0.037383177570093455,0.05976482976482976,0,0.01282051282051282,0.010869565217391304,0.012373453318335208,0.019797525309336334,0.1981981981981982,0.030417361293907753,2.97,,,0
00-0027791,James Starks,24,6,24,74,218,2010,2011,0.50,4,3.75,0.00,0.00,3.00,0.25,29,3.48,0.00,0.17,0.04,0.00,0.029556650246305417,0.06315789473684211,0,0.038461538461538464,0.03333333333333333,0.01,0.016,0.15789473684210525,0.059336823734729496,1.94,8.03,3.14,1
00-0027791,James Starks,25,6,24,74,218,2011,2012,0.78,37,5.84,0.00,-1.62,7.16,0.24,133,4.35,0.01,0.23,0.08,-0.02,0.1448087431693989,0.11350466112370874,0,0.0481283422459893,0.039301310043668124,0.025930372148859543,0.04148859543817527,0.4897959183673469,0.07553763440860216,8.03,6.43,-0.20,0
00-0027791,James Starks,26,6,24,74,218,2012,2013,0.67,6,5.17,0.00,-2.00,7.00,0.00,71,3.59,0.01,0.17,0.03,-0.01,0.059322033898305086,0.040897415940224155,0,0,0,0.010374832663989291,0.016599732262382868,0.16145833333333334,0.06885971171685457,6.43,7.09,0.10,0
00-0027791,James Starks,27,6,24,74,218,2013,2014,0.77,13,6.85,0.08,-1.77,8.38,0.23,89,5.54,0.03,0.30,0.03,-0.01,0.060088202866593166,0.03599410283171878,0.05,0.017964071856287425,0.0213903743315508,0.037062889671997834,0.029300623475196533,0.1885593220338983,0.07378006817854456,7.09,4.83,-0.32,0
00-0027791,James Starks,28,6,24,74,218,2014,2015,0.62,29,4.83,0.00,3.97,4.17,0.21,85,3.92,0.02,0.19,0.06,0.03,0.06594005449591281,0.11778972237552052,0,0.031746031746031744,0.02727272727272727,0.018425901553040275,0.02948144248486444,0.30042918454935624,0.05561311116866673,4.83,9.24,0.91,1
00-0027791,James Starks,29,6,24,74,218,2015,2016,0.81,53,7.40,0.06,-1.36,9.23,0.28,148,4.06,0.01,0.20,0.09,-0.02,0.2505122950819672,0.1263109063931301,0.0967741935483871,0.08670520231213873,0.08823529411764706,0.09962892683955302,0.10134176681425258,0.6841186736474695,0.11783462056260187,9.24,6.54,-0.29,0
00-0027791,James Starks,30,6,24,74,218,2016,,0.76,25,5.36,0.08,-1.28,6.48,0.16,63,2.30,0.00,0.14,0.08,-0.01,0.13917525773195877,0.10433517983073325,0.09523809523809523,0.037037037037037035,0.046511627906976744,0.07573486801350837,0.06403293167875627,0.4036144578313253,0.0686224252027216,6.54,,,0
00-0027861,C.J. Spiller,23,1,9,71,200,2010,2011,0.80,30,5.23,0.03,2.10,5.27,0.23,74,3.82,0.00,0.14,0.07,0.02,0.1469767441860465,0.11520575267688431,0.05263157894736842,0.050359712230215826,0.05063291139240506,0.054451990190530083,0.05554423693642709,0.3568181818181818,0.08201030385868993,5.57,11.29,1.03,1
00-0027861,C.J. Spiller,24,1,9,71,200,2011,2012,0.74,53,5.08,0.04,2.47,4.25,0.32,107,5.24,0.04,0.24,0.09,0.03,0.11993603411513859,0.1612215173940712,0.08333333333333333,0.09444444444444444,0.09313725490196079,0.07653832858007087,0.07246132572811338,0.46539792387543255,0.11720372678179337,11.29,15.96,0.41,1
00-0027861,C.J. Spiller,25,1,9,71,200,2012,2013,0.75,57,8.05,0.04,0.33,8.88,0.33,207,6.01,0.03,0.25,0.11,0.00,0.2803324099722992,0.17114576990006364,0.08333333333333333,0.10795454545454546,0.105,0.1085762876579203,0.12372206025267249,0.898238747553816,0.20025100007843752,15.96,10.32,-0.35,0
00-0027861,C.J. Spiller,26,1,9,71,200,2013,2014,0.83,40,4.63,0.00,-0.98,5.68,0.13,202,4.62,0.01,0.13,0.08,-0.01,0.157529493407356,0.11662866577561129,0,0.03676470588235294,0.033112582781456956,0.02946798343421472,0.04714877349474356,0.3830227743271222,0.1364646144081244,10.32,7.94,-0.23,0
00-0027861,C.J. Spiller,27,1,9,71,200,2014,2015,0.86,22,5.68,0.05,-2.64,8.45,0.27,78,3.85,0.00,0.15,0.07,-0.02,0.15577889447236182,0.08151510589179967,0.07142857142857142,0.05555555555555555,0.05737704918032787,0.06370353784146887,0.059068517689207345,0.38109756097560976,0.09562403038570588,7.94,6.76,-0.15,0
00-0027861,C.J. Spiller,28,1,9,71,200,2015,2016,0.77,44,5.43,0.05,1.20,5.77,0.30,36,3.11,0.00,0.14,0.08,0.01,0.13146997929606624,0.13229587392096304,0.07407407407407407,0.06467661691542288,0.06578947368421052,0.06607713424238333,0.061278970343368884,0.4425925925925926,0.05790375553334284,6.76,4.70,-0.30,0
00-0027861,C.J. Spiller,29,1,9,71,200,2016,2017,0.46,13,3.85,0.08,5.85,2.15,0.15,6,3.00,0.00,0.33,0.08,0.05,0.052336448598130844,0.158415443819512,0.14285714285714285,0.03508771929824561,0.046875,0.0918034695540808,0.061171265572243574,0.29411764705882354,0.0481458717475927,4.70,0.00,-1.00,0
00-0027861,C.J. Spiller,30,1,9,71,200,2017,,0.00,2,0.00,0.00,1.00,0.00,0.00,2,0.00,0.00,0.00,0.06,0.01,0,0.08881278538812785,0,0,0,0,0,0,0,0.00,,,0
00-0027864,Ryan Mathews,23,1,12,72,220,2010,2011,0.85,26,5.58,0.00,-2.12,6.92,0.27,157,4.30,0.04,0.16,0.06,-0.02,0.10619469026548672,0.08338812722651304,0,0.03888888888888889,0.034482758620689655,0.020336605890603085,0.032538569424964935,0.3598014888337469,0.11671529804085036,11.67,16.90,0.45,1
00-0027864,Ryan Mathews,24,1,12,72,220,2011,2012,0.85,59,7.71,0.00,0.24,7.41,0.31,222,4.91,0.03,0.23,0.12,0.00,0.25555555555555554,0.17601223153859194,0,0.09045226130653267,0.0821917808219178,0.057902774242809874,0.0926444387884958,0.8921568627450981,0.18576386162712186,16.90,11.41,-0.32,0
